id,group_id,pos_x,pos_y,vel_x,vel_y,speed,heading,frame,time
0,0,682.5952402700324,315.2795708863011,-0.4495384305473832,-1.5844673042725437,1.6470037762093037,-1.847247368105129,26,0.8666666666666667
0,0,682.1705452225776,313.68826464439945,-0.42469504745475556,-1.5913062419016366,1.647003776209304,-1.8316021238968374,27,0.9
0,0,681.7272924401595,312.10202745856424,-0.443252782418035,-1.5862371858352005,1.6470037762093037,-1.8432825458299191,28,0.9333333333333333
0,0,681.3093582150041,310.50893222528674,-0.4179342251554856,-1.593095233277468,1.6470037762093037,-1.8273559180125105,29,0.9666666666666667
0,0,680.9380220466294,308.9043354258058,-0.3713361683746867,-1.6045967994809516,1.647003776209304,-1.7982131748831898,30,1.0
0,0,680.5630382057042,307.30058714197423,-0.37498384092517245,-1.6037482838315718,1.647003776209304,-1.8004870393735026,31,1.0333333333333334
0,0,680.3189399839928,305.67177238976785,-0.24409822171136958,-1.628814752206356,1.6470037762093037,-1.719551779897008,32,1.0666666666666667
0,0,680.0942685214519,304.0401645408141,-0.2246714625408535,-1.631607848953743,1.6470037762093037,-1.7076352085469149,33,1.1
0,0,679.7635657904736,302.4267033102383,-0.3307027309782557,-1.6134612305758171,1.647003776209304,-1.7729611267344332,34,1.1333333333333333
0,0,679.3478812127934,300.8330195992321,-0.4156845776802335,-1.5936837110062059,1.6470037762093035,-1.8259440553506265,35,1.1666666666666667
0,0,679.0642221206156,299.2106266264069,-0.2836590921777814,-1.6223929728251978,1.6470037762093037,-1.7438866864944758,36,1.2
0,0,678.7870166654026,297.58711851911335,-0.27720545521304296,-1.623508107293535,1.647003776209304,-1.739910207666876,37,1.2333333333333334
0,0,678.6496454766194,295.9458535815301,-0.13737118878321064,-1.6412649375832025,1.6470037762093035,-1.6543000600934437,38,1.2666666666666666
0,0,678.5138935576012,294.3044539180323,-0.1357519190181503,-1.641399663497771,1.6470037762093037,-1.6533135020191334,39,1.3
0,0,678.1798726874143,292.6916763459142,-0.3340208701868711,-1.612777572118149,1.6470037762093037,-1.7750180966251243,40,1.3333333333333333
0,0,677.8524934638912,291.07753747863757,-0.32737922352313054,-1.614138867276635,1.647003776209304,-1.7709016979454175,41,1.3666666666666667
0,0,677.6203638306605,289.4469739955975,-0.23212963323071953,-1.6305634830401048,1.647003776209304,-1.7122077198814256,42,1.4
0,0,677.2831973246737,287.8348511137773,-0.337166505986878,-1.6121228818202125,1.6470037762093037,-1.77696893811453,43,1.4333333333333333
0,0,677.0760839532948,286.2009216507209,-0.20711337137894992,-1.6339294630563925,1.6470037762093035,-1.696881742708457,44,1.4666666666666666
0,0,677.0515122711611,284.55410117741945,-0.02457168213367641,-1.6468204733014549,1.6470037762093037,-1.5857159002019428,45,1.5
0,0,676.9791285768766,282.90868875506163,-0.07238369428440423,-1.6454124223578257,1.6470037762093035,-1.6147591986441403,46,1.5333333333333334
