id,group_id,pos_x,pos_y,vel_x,vel_y,speed,heading,frame,time
0,0,660.3869496199042,351.11016987559975,-0.49751332325045056,0.40681597475092934,0.6426653438020881,2.456152631376276,0,0.0
1,0,745.3021292965537,348.4291635030909,-0.9078657405178738,0.40188649280259026,0.9928408512461773,2.7248496101753026,0,0.0
2,0,681.1370179497732,329.33435415390426,-0.5374524291556287,-0.08964650728945878,0.5448776099955707,-2.976315259186225,0,0.0
3,0,683.2958962491041,376.7385313885298,-0.5202869764448195,0.8602445796472837,1.005345350946939,2.1147471749343354,0,0.0
0,0,660.2925670478241,351.73725909458227,-0.09438257208000655,0.6270892189825144,0.6341521571961555,1.7201840379853333,1,0.03333333333333333
1,0,744.1701578099277,349.04785729935213,-1.1319714866260577,0.6186937962612558,1.2900160696931535,2.641391999430397,1,0.03333333333333333
2,0,680.6555835288808,329.6806173749968,-0.48143442089237737,0.3462632210925392,0.5930238780195612,2.5180753344251094,1,0.03333333333333333
3,0,682.5913872522821,377.1676896617585,-0.704508996821985,0.4291582732287056,0.8249301486088164,2.5944655111248727,1,0.03333333333333333
0,0,660.5606181814214,352.31161036376,0.268051133597272,0.5743512691777498,0.6338223652009091,1.134139798827537,2,0.06666666666666667
1,0,743.1487575495591,349.4672700569911,-1.0214002603685175,0.4194127576389269,1.104158300766319,2.751960252008215,2,0.06666666666666667
2,0,680.3451425539791,330.4325668315801,-0.31044097490162853,0.7519494565833078,0.8135118832283924,1.9623294311054866,2,0.06666666666666667
3,0,682.1479757930296,377.4488102344916,-0.4434114592525238,0.28112057273307667,0.5250166650785721,2.5765512781594646,2,0.06666666666666667
0,0,660.4654100522051,353.15435651041037,-0.09520812921629208,0.8427461466503819,0.8481071014694626,1.683293019476064,3,0.1
1,0,742.2752777225451,350.4112965201373,-0.8734798270140816,0.944026463146196,1.2861387838491094,2.3173988944050077,3,0.1
2,0,680.2316395060946,331.51707449157146,-0.11350304788459573,1.0845076599913694,1.0904310186614505,1.675075290341342,3,0.1
3,0,682.0643659669171,377.941770067518,-0.08360982611251026,0.4929598330264199,0.49999999999999994,1.738805262346082,3,0.1
0,0,660.8792676106727,354.07804081311366,0.41385755846761363,0.9236843027032935,1.012161434634438,1.1495644777836678,4,0.13333333333333333
1,0,741.7228932084516,351.2510845354088,-0.5523845140934335,0.8397880152714682,1.005172901546709,2.152612015649016,4,0.13333333333333333
2,0,680.4335586185931,332.85914450671294,0.20191911249860311,1.3420700151414775,1.3571747321307117,1.4214629014341087,4,0.13333333333333333
3,0,682.38890425133,378.3221316086211,0.3245382844129336,0.3803615411030798,0.5,0.8644264057487366,4,0.13333333333333333
